CellID,Hoechst_1,E-cadherin,panCK,Lamin B,Hoechst_2,Laminin,Vimentin,CD3D,Hoechst_3,Lamin AC,CK7,Collagen IV,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
2674,363.4478431372549,198.0486274509804,598.1678431372549,142.07607843137254,506.0149019607843,150.2321568627451,246.38588235294117,776.4196078431372,135.70980392156864,153.2243137254902,112.21960784313725,111.91607843137255,7104.604705882353,4611.528627450981,1275,41.448219040687526,39.295912886379796,0.31805456569114665,0.9681093394077449,0.7412790697674418,0.3339452588455316
2675,273.5015923566879,150.02229299363057,371.1767515923567,147.7611464968153,170.5843949044586,114.25955414012739,117.671974522293,182.60987261146497,115.87261146496816,128.42675159235668,106.94745222929936,111.66082802547771,7832.208598726114,4604.3073248407645,628,33.96649978533245,23.77587917383322,0.7141621965026816,0.9617151607963247,0.7268518518518519,-1.0624335650808816
2676,409.07741477272725,203.2705965909091,594.5546875,155.70951704545453,113.7627840909091,107.8231534090909,107.43394886363636,149.94957386363637,128.1171875,143.9112215909091,109.7919034090909,113.72017045454545,9460.913352272728,4612.461647727273,1408,46.41374243843134,40.90657802821928,0.47247093107679417,0.8951048951048951,0.6376811594202898,-1.2175231595134037
2677,782.8219461697722,151.70186335403727,383.2153209109731,143.95652173913044,113.77432712215321,109.55693581780538,109.78467908902691,152.99171842650102,137.27329192546583,158.01242236024845,114.66873706004141,114.00207039337474,3765.879917184265,4606.329192546584,483,25.905833304221765,23.961663010028964,0.38008293146544436,0.9757575757575757,0.875,-0.9630953557562913
2678,555.5949367088608,151.0237341772152,374.6123417721519,140.125,156.38924050632912,111.3876582278481,114.99208860759494,157.33069620253164,138.51898734177215,161.97151898734177,115.09493670886076,114.42879746835443,4807.1677215189875,4609.476265822785,632,30.514129933297095,26.41870096446913,0.50041474422443,0.978328173374613,0.8102564102564103,-0.15132060228572314
2679,764.1364349189754,161.81756403554627,425.2974385781495,157.5614218504966,288.64035546262414,135.0768426555149,180.88447464715108,276.4913748039728,138.6105593308939,157.39309984317825,115.21066387872452,113.22791427077888,6728.7417668583375,4618.147935180345,1913,56.265303191116814,43.40398266944538,0.6363305742279787,0.9750254841997962,0.7537431048069346,-0.9653428247627177
2680,977.4857142857143,159.696,384.72914285714285,149.83428571428573,226.12685714285715,142.07771428571428,207.192,451.2537142857143,141.7222857142857,147.92228571428572,112.89714285714285,112.78628571428571,7047.365714285715,4612.549714285714,875,35.34478897592822,31.63014109413453,0.4462616507449037,0.9510869565217391,0.7148692810457516,-1.031866748088147
2681,931.4950920245399,189.23374233128834,534.7969325153374,492.9269938650307,169.58098159509203,137.5926380368098,175.64723926380367,313.42269938650304,127.35337423312883,147.07546012269938,111.01349693251534,113.02699386503068,7398.20736196319,4615.08527607362,1630,53.853335993935154,38.98856684942106,0.68982430119469,0.9560117302052786,0.8037475345167653,1.46126140577015
2682,260.50182260024303,129.26123936816523,266.57958687727825,196.71931956257595,151.25637910085055,126.27582017010936,158.8444714459295,255.21628189550427,122.71567436208991,151.7521263669502,112.10085054678007,110.47630619684082,8044.07290400972,4612.279465370595,823,39.25767635842132,27.351158201087998,0.7173543173512793,0.9625730994152046,0.7168989547038328,-1.326840150473023
2683,537.1258278145696,120.61059602649007,231.90066225165563,118.12052980132451,376.99602649006624,123.82251655629139,143.06225165562913,232.25165562913907,123.70596026490067,139.02781456953642,108.21456953642384,112.4158940397351,9230.434437086093,4615.792052980132,755,38.91085581108557,24.8815581802485,0.7688324406295168,0.9593392630241423,0.7767489711934157,-0.36162559041404513
2684,1004.6561514195583,165.24921135646687,406.602523659306,440.8454258675079,139.1198738170347,111.55520504731861,111.32492113564669,154.21135646687696,133.74763406940062,155.73817034700315,115.17981072555204,114.23343848580441,5065.460567823344,4614.0347003154575,317,27.68898195103509,14.867716873902816,0.8436113562131533,0.9783950617283951,0.7044444444444444,0.19629655134405521
2685,425.4370208105148,196.44578313253012,588.9496166484118,141.87294633077767,157.7393209200438,143.36692223439212,185.51916757940853,299.8039430449069,129.98466593647316,149.7393209200438,111.30668127053669,113.47535596933187,7457.1325301204815,4620.641840087623,913,41.146406045000084,29.133528073295473,0.7061668039942411,0.9012833168805529,0.6066445182724253,0.45553603369947065
2686,534.3204488778055,163.25311720698255,432.8765586034913,317.83291770573567,252.01995012468828,134.0,164.5660847880299,188.0224438902743,125.06733167082294,145.66334164588528,110.91022443890274,112.83915211970074,9330.199501246883,4616.163341645885,802,46.41394785400771,26.274466315499396,0.8243435231969949,0.7587511825922422,0.6285266457680251,-1.5519970502410245
2687,104.82173573103988,99.90930414386239,104.32056293979672,107.62392494136044,107.81860828772479,106.74589523064894,102.29867083659109,130.65754495699767,116.93901485535575,144.4573885848319,108.2384675527756,108.79124315871775,87.17513682564504,4627.747458952306,1279,50.28788892443264,35.379857382877695,0.7106494397893489,0.8659444820582262,0.6966230936819172,0.12144153107887896
2688,241.15708812260536,120.43869731800767,205.42911877394636,123.51724137931035,258.6551724137931,117.11111111111111,127.0536398467433,219.62260536398466,128.04597701149424,149.39655172413794,112.13026819923371,113.26053639846744,3822.116858237548,4617.1781609195405,522,30.46985028547478,22.126677074392887,0.6875018090433531,0.9439421338155516,0.7016129032258065,0.43303844486264675
2689,554.6694772344014,155.03709949409782,403.7032040472175,146.47554806070826,108.86677908937605,107.47048903878583,105.31365935919055,140.86340640809445,127.46374367622259,147.2849915682968,111.40303541315346,110.87352445193929,3955.922428330523,4614.887015177066,593,27.611458157505805,27.406224072502646,0.12169887056799898,0.9579967689822294,0.7843915343915344,-0.774646439305048
2690,865.4409448818898,178.51181102362204,495.1364829396326,146.1784776902887,137.3727034120735,124.92913385826772,150.35433070866142,314.1679790026247,131.73490813648294,155.99475065616798,111.58792650918635,112.44094488188976,7169.149606299213,4610.0656167979005,381,27.20566843217921,18.630315225733188,0.7287354315079894,0.9794344473007712,0.6479591836734694,1.1617984549670861
2691,269.2257085020243,178.13360323886639,535.1821862348178,143.90182186234819,136.1751012145749,111.46761133603239,110.75607287449392,164.0678137651822,142.7995951417004,158.31275303643724,117.9342105263158,113.69433198380567,3080.9483805668015,4620.917004048583,988,41.61248732496508,32.13718499831161,0.6352620467972421,0.9311969839773798,0.6918767507002801,1.086554900237553
